,NU_INSCRICAO,NU_IDADE,TP_SEXO,TP_ESTADO_CIVIL,TP_COR_RACA,TP_ST_CONCLUSAO,TP_ANO_CONCLUIU,TP_ESCOLA,TP_ENSINO,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,NU_NOTA_COMP1,NU_NOTA_COMP2,NU_NOTA_COMP3,NU_NOTA_COMP4,NU_NOTA_COMP5,NU_NOTA_REDACAO
4202,67f4dec6417baceb50aa415929d251da9ee6c4cd,18,M,0,3,3,0,1,,438,446.3,439,395,80,80,80,100,20,360
4203,be8faa036f409590d9e6ae257ee3c4911daac2ac,25,M,1,3,2,0,2,3,,,,,,,,,,
4204,0c7171cdce1a73f6a082b0e0adc63e364484c7e3,17,F,0,1,2,0,3,1,661.7,668.2,620.4,814.8,120,120,120,120,40,520
4205,65605e01af927a971cb173f796a673dc9865e5f9,21,M,0,3,4,0,1,,,,,,,,,,,
4206,8c09684ad826770b08b0eb680fabd45035e199a5,34,F,0,1,1,2,1,,470.9,514.3,557.4,378.6,120,120,100,120,100,560
4207,baadbc85239196c4c4cbb7226794012e09a70482,28,M,1,3,1,8,1,,,,,,,,,,,
4208,c4d3b6a165c0e3a643094a9abb6e590ee5144df9,45,F,,3,1,10,1,,403.9,417.9,433.9,443.7,80,40,40,80,20,260
4209,24dacc105db7ea76753316f696c189be76c93442,19,F,0,3,2,0,2,3,486.9,527,,,,,,,,
4210,106957a6a1d711d7046b192370ef413ca28aa61c,17,F,0,3,3,0,1,,526.7,569.5,465.7,366.2,0,0,0,0,0,0
4211,8dc8edfe20b83ce785e4458b416d5d645eb8b74e,17,F,0,3,3,0,1,,404.1,526.5,458.1,376.8,140,140,120,120,40,560
4212,e6339cbe932ff357c5f865a2ac094f2df6f29414,17,F,0,3,3,0,1,,415.1,547.4,482.6,500.7,120,100,100,80,60,460
4213,b6dd577ef5bf7356438f1420458cf2c796f25f11,27,M,1,3,1,9,1,,387.3,508.8,415.9,559.8,120,120,120,120,80,560
4214,99aea085cfcf224952014501b91542e3db4db552,25,M,1,1,1,7,1,,,,,,,,,,,
4215,aa95cdb6fef478496bc6dd285b79398ac5ffc715,16,F,0,3,3,0,1,,530.8,570.5,562.5,498.9,120,120,140,120,120,620
4216,3fd113262808c1e8031bd96e6e1702d76b8dedc0,18,F,0,1,2,0,3,1,515.3,624.9,614.4,600.6,120,120,160,120,120,640
4217,7d9ce294c0332693dc4fce6bb82fbc1ec6a956a0,22,F,0,3,1,4,1,,422.6,529.4,525.1,402,160,140,120,160,100,680
4218,dd53e251cc1e7d4ebe38260b09068dc14a26af4a,19,F,0,5,2,0,2,1,453.3,504.2,490.6,391.2,120,120,100,100,100,540
4219,b6604cf1a560a4f1abaa4602bd6ee232f43740c8,16,M,0,3,3,0,1,,460.3,490.5,388.5,416.3,120,60,80,120,40,420
4220,531291787cb55b14a746f2d8fb0588e0a0dac4d3,17,M,0,1,2,0,3,1,615.3,547.5,563.8,581.5,140,160,140,140,160,740
4221,258c45dc65d5fd5fdc807acde517340f605454fc,20,F,0,1,1,3,1,,495.6,559,548.7,429,140,120,120,120,120,620
4222,132748f1b38de1a1865574cb317c6bafd9836801,18,F,0,1,1,1,1,,616.2,694.3,616.1,631.6,140,160,160,180,140,780
4223,275ebe0fb015afafd47e819370ab974cd0c656e3,50,F,1,3,1,10,1,,470.3,499.5,466,379.1,100,80,60,80,20,340
4224,4b8d355b95efe38dfdc93ff2bf0e67010b2144f5,22,M,0,3,1,1,1,,573.5,612.9,549.8,664.4,120,100,80,100,80,480
4225,a93d32b77ff09a97d347e013e6e80b6f8adfd3e9,21,M,0,3,1,3,1,,369.7,505.5,405.9,524.2,100,40,40,60,0,240
4226,e452f4916327e04b37fd091705681e811ab4c207,19,F,0,3,1,1,1,,457.1,497.2,558.2,436.3,120,120,120,120,80,560
4227,9f424479f46e19ea4a9ca1a9e757d23e40b90cf2,15,F,0,1,3,0,1,,495.1,570.7,519.7,507.4,140,120,120,120,80,580
4228,69cfe5fbca6acc7cd3fe66ac721f86fa948dbd64,17,F,0,2,2,0,3,1,597.2,503.7,529.9,497.5,140,120,120,120,140,640
4229,2ffc6283c89b53bd38f65577d307f029adb284c4,16,F,,1,3,0,1,,410.4,540.3,541.7,393.4,120,120,80,120,60,500
4230,5d1b77eae2d8355a30e0f1e237065e6a75293e50,47,F,1,3,4,0,1,,,,,,,,,,,
4231,e5cde5715eb5775d514c96c8c5d6550effc6e9a0,17,F,0,3,2,0,3,1,427,554.4,458.3,426.2,120,80,80,100,60,440
4232,c3c577fc27f99ded778c76ee3f0c6da22c74c957,31,F,0,3,1,8,1,,417.2,530,495.6,552.5,100,120,120,100,0,440
4233,d9c9f0bdd358760ba00a7a3b4deb25b74483501b,23,F,0,1,4,0,1,,549.1,571.4,597.7,660.4,140,120,120,120,80,580
4234,5c497154b75e1d69182b60a45cba74c21a665f45,22,F,0,2,1,4,1,,,,,,,,,,,
4235,436f10e2dc474d2a0e0a19e96fb99ca018d8b2ca,16,F,0,3,3,0,1,,523.5,539.7,492.4,499.7,120,120,120,80,80,520
4236,d14f39876e3987fa402c05d6e20ba6ee8d34036d,17,F,0,1,2,0,2,1,396.1,512.4,437.8,413.8,140,120,100,100,40,500
4237,6a96c71f87f880f0133966c231a6f225a3e210a5,18,M,0,1,2,0,2,1,438.5,549,502.3,503.7,120,120,100,120,40,500
4238,5b3d8ba2e4b16a676e09f9e5bfb8fb8609038ab2,19,F,0,3,2,0,2,1,,,,,,,,,,
4239,2450dd9752545cbf1c13727ee094ce24e50ff8a7,29,M,,2,1,10,1,,582.2,601.4,609.5,655,140,120,120,120,100,600
4240,9f053f612cf4974e5b555ed5bf0c33c913d43e2e,24,F,1,3,1,7,1,,476,588.2,540.6,343.6,120,80,120,120,120,560
4241,bb5ec819dcf206bf91a5497dfae1df6c16c91c7f,23,M,,2,1,5,1,,,,,,,,,,,
4242,3d10afd850ae9787f58d53d0e7e9b40f39a598b6,29,F,0,3,1,10,1,,500.3,512.8,538.9,344.4,120,100,80,100,120,520
4243,51d621be419f61a239ae609f0517e3d82a6e0086,17,F,0,1,3,0,1,,414,412.7,486.8,455.7,120,120,100,120,100,560
4244,0580402afe7c7c6a7dbab746253d2e80af1c9634,28,F,0,4,1,10,1,,461.9,549.1,485.2,463,120,100,100,120,60,500
4245,3b21c697142812453270cd4884aa239c7c315a15,17,M,0,2,2,0,2,1,425.7,492.3,517.7,373.6,100,120,120,120,120,580
4246,b2086ee1c703935b11d89a6535ecaa1a1e4074be,18,F,0,2,2,0,2,1,384.4,438.2,477.2,378.3,120,100,100,120,20,460
4247,5cd99beda15d2125014219b54490471608bcc818,17,F,0,3,2,0,2,1,417.5,581.6,558.7,395.3,160,120,120,140,100,640
4248,86dd21c7b7a0f616e0b93617450d1b36668ef875,21,M,0,3,3,0,1,,395.4,404.5,402.4,454.7,0,0,0,0,0,0
4249,bbd2c725a21ae97b2a42abb3252182a9193b5b42,21,F,0,3,1,3,1,,402.4,522.9,,,,,,,,
4250,2aef48d17f2852906d94115de39ac59cde742d44,24,F,0,2,1,6,1,,,,,,,,,,,
4251,f2fac50eb8288895a0918a471045ba2a9f0e2832,27,F,0,1,1,7,1,,374.2,491.1,481.4,466,140,80,100,120,60,500
4252,d7342657d9aa9bf6ff5b84986225b317d0793649,23,F,0,3,1,3,1,,,,,,,,,,,
4253,183a2af96a0f32e1a448725b491da2eeb0761881,17,M,0,2,3,0,1,,,,,,,,,,,
4254,3d1a0e2abbca5cf095a67531d48a8826be6d8237,18,F,0,1,2,0,3,1,604.9,610.1,549.5,553.7,120,120,100,120,80,540
4255,bc88a8638eeff0aa84e2fe7350396e0c74825fd8,17,M,0,3,2,0,2,1,410.3,539.8,525.1,431.8,160,100,120,120,100,600
4256,70fab85d1162384377e09da686f39162bd41bb55,27,F,0,3,1,10,1,,,,,,,,,,,
4257,7a34fb83f0815e470cd6abb21d335090b19f36ef,19,F,0,2,1,2,1,,384.2,512.8,376.4,402.8,120,120,120,100,140,600
4258,1e883cbd754bf081855e20ab72f22ee492338dc5,18,M,0,3,1,1,1,,457.3,454.7,365.9,395.7,100,80,80,80,0,340
4259,b4824c81c86a60b2f7468126fa3875d8631a1016,17,F,0,3,3,0,1,,480.1,531.5,501.4,376.5,120,100,80,80,60,440
4260,57252346430bbb581452d51172663ea4942021c9,16,F,0,1,3,0,1,,544.6,544.4,563.2,652.5,120,120,80,100,80,500
4261,1db7ddcd6fe0c8c3e43d7a9bee2b97bed9f298a7,39,F,2,1,1,10,1,,417.7,594.2,525.5,485.9,100,40,40,60,40,280
4262,0dd614a6c9b7f3dfe4f90761127f4cdd8c1b3443,37,M,0,2,1,10,1,,402.4,437.7,403.1,452.5,140,120,100,140,120,620
4263,ccc796c531b54c4b1526285d21cc7ddef5452e45,20,F,0,1,1,3,1,,420.1,536.9,554.4,440.8,100,100,100,100,100,500
4264,bd3e59f1e52d1d7ac42e2c68b10ce8c263baac67,20,F,0,2,1,2,1,,415,521.3,472.3,403.9,120,120,100,100,80,520
4265,3dc9507e8dcf4c031c3341fff92d005e0ab0b9ab,18,M,0,3,2,0,2,1,371.6,473.5,485.5,396,80,80,80,80,40,360
4266,6b7737f0267ba2655a63cd4a45faef74bb7ac3c0,20,F,0,2,1,1,1,,614.9,652.5,633.9,663,140,160,160,140,120,720
4267,344b4134ecb6de51fcd43f04af1a2b2d21fce3e0,17,F,0,1,3,0,1,,414.4,532.4,582.6,546.3,120,100,100,120,100,540
4268,b7c58d2284e8fc3ab563c6c5d25cda502c855797,32,M,0,1,1,3,1,,,,,,,,,,,
4269,d672597718673e9838bd483bec53595f05fdece4,44,F,0,3,3,0,1,,,,,,,,,,,
4270,764f8c7bd66c7a96e6ada4d4a14a763e96527b45,20,F,0,3,1,3,1,,433.5,533.7,542.8,553.3,120,120,120,120,60,540
4271,bfc15691afd28134d08087602d3f2114f2e36c79,19,F,0,3,1,3,1,,424.5,604.4,508.7,412.2,120,120,120,100,80,540
4272,55013514dda015f46223290136eed964c99e1151,20,M,0,3,4,0,1,,,,,,,,,,,
4273,736663c39c2ba22438eaaff7d5290616bf7a2b96,20,F,0,3,2,0,3,3,,,,,,,,,,
4274,29497ebfd440e04514dd563188431883e483dae5,19,F,0,3,2,0,2,1,449.1,496,490.2,482.1,120,80,100,120,120,540
4275,d04dd50ee594209853122631060f2255c1e15419,20,M,0,2,4,0,1,,,,,,,,,,,
4276,51da9a8817309cb6872fb9abe61c261f6f35e83f,30,F,0,3,1,10,1,,,,,,,,,,,
4277,d4dcbc78b504a084e41f9d6629b34a09a5adf8ee,18,F,0,3,2,0,2,1,498.9,521.5,489,452.1,120,120,100,100,60,500
4278,9ae020d9bf34ad41d22913f4ba15dac58878d39b,17,F,0,3,2,0,2,1,500.5,581.4,599.5,583.9,160,120,120,140,100,640
4279,d7f4b7f97933dedb743acd107ba223e0143590c6,22,F,0,3,2,0,2,3,395.5,425.9,,,,,,,,
4280,566c0cd294eaef6c6c60b864aa02259c796e2b4a,17,F,0,3,2,0,2,1,446.6,594.4,581.5,391.2,120,120,120,120,120,600
4281,cf74721d4f6d4605011e4b7168d535a7bdcefdf4,18,F,0,1,1,1,1,,412.4,465.2,427,447.6,80,120,80,100,60,440
4282,f8d8c815828eaed4268e36ad1113d5ad6c05c2b8,19,F,0,1,1,2,1,,,,,,,,,,,
4283,f71613c29c37bd2b6ef8c309f69516855b43a10e,23,F,1,3,4,0,1,,400.1,540.1,533.2,638,120,80,80,100,60,440
4284,1064175ed9b8476eb4dc8023330502ef34280093,15,F,0,3,3,0,1,,,,,,,,,,,
4285,259dee1d3671f21dde11efc4f9fcb53849694002,38,F,1,3,1,10,1,,389.5,396.6,437.9,493.4,120,60,80,120,20,400
4286,8bf2966406a77ed1429c0ba4af28e5b1b6f7d881,20,F,0,2,1,1,1,,412.7,468.4,458,435.7,140,160,160,160,120,740
4287,66a6ad9d38ec3d46b9ca28c8267cadabbbfa5439,42,M,1,3,1,1,1,,,,,,,,,,,
4288,640578b1915ed21047558f376bdb80057bc166c5,17,F,,3,3,0,1,,492.4,539.1,536.4,419.4,100,120,100,120,40,480
4289,3535092616f4470fa978c9c4855a7b5fe2e965ac,17,F,0,3,2,0,3,1,570.9,600.6,571.9,443.6,120,120,80,120,80,520
4290,d90df9c14903bf57a82de5850ae378d5025a9d5e,42,M,1,1,1,10,1,,510.6,572.3,508.8,420.6,100,80,80,100,20,380
4291,d9aaadc8faef16ecf607f67f2611acac1625efcc,16,M,0,1,3,0,1,,379.2,429.4,419.4,478.7,120,120,120,120,40,520
4292,0579542dce092e9eee1d7cad5671045e36c4a264,43,F,0,3,1,9,1,,,,,,,,,,,
4293,b0a411630a04a25b206747cdd98b1aafb4ef4fa8,20,F,0,3,4,0,1,,430.4,483,364.9,373.9,167,133,100,75,25,500
4294,33279f35f13e97e39733e6675cc2752f3eb9d5d5,24,F,0,1,1,7,1,,,,,,,,,,,
4295,0ce221b0c75b63900103bc08dacfa4c85352f6d3,20,F,1,3,2,0,2,1,429.2,448,452.2,449.6,120,120,120,100,100,560
4296,770385e36a1caf87b3a2672137561c964b6bf98b,17,M,0,3,2,0,2,1,431,457.8,425.2,475.2,120,120,120,120,120,600
4297,f605cc3537151fe0d9c885d1aea1b978290ceb35,18,F,0,2,1,1,1,,461.5,570.7,585.8,507.7,120,120,100,100,80,520
4298,913a9669ac6c988b6347323448f5827acf705548,18,M,0,5,4,0,1,,,,,,,,,,,
4299,c780a2fc1bebf78371919886f039b11bd0040710,19,M,0,3,1,1,1,,519.3,585.6,568.8,392.8,80,120,80,80,40,400
4300,ff152ecab2b0c637faa66b9c948754ad0d4ff8a3,22,F,0,1,1,6,1,,397.6,505.6,520.3,407,100,120,80,120,80,500
4301,a49a324c6d406a1986cb877afba8ab1bab98efb9,18,M,0,1,2,0,2,1,460.7,486.4,517.2,548.2,140,120,100,80,40,480
4302,5f0134587dfed67190bb24bbf213cac7be657abd,21,F,0,1,1,4,1,,503,422.5,504.3,363.2,100,100,80,120,80,480
4303,d478fbe2d867e655b144df70644e4c21b23c3492,20,F,0,2,1,4,1,,537.4,615.1,604.8,484.5,140,160,160,140,80,680
4304,25b0189f27df63871f20cea73b4b90e75eb90636,18,M,0,3,1,1,1,,496.9,495.7,513.2,424.5,140,120,80,120,60,520
4305,195d2b019ccc37219aadae089a0951e626f69735,21,F,0,3,4,0,1,,,,,,,,,,,
4306,d58c31ab1e336df67190e0502d9b6f742abfbca7,27,F,1,3,1,4,1,,,,,,,,,,,
4307,68deee9c912af8f3e4ca5e221b517d268c9fb078,19,M,0,3,1,1,1,,517.2,629.2,586.5,499.8,120,120,160,160,120,680
4308,638d211fce26f372e35e0c30704aa7d43d10f192,17,F,0,3,2,0,2,1,,,,,,,,,,
4309,5d61bea51d53676984da418d00214564a9985cfb,45,F,0,3,1,10,1,,445.6,525.9,518.5,561.7,140,140,120,140,80,620
4310,fde7b0ce55763ae7db14cc0908654dda2d30d9d0,17,F,0,3,3,0,1,,415.8,428.4,424.2,419.6,100,100,80,80,100,460
4311,4eb9c60f45b8a8626f472308dfc5f06328513f58,44,F,1,1,4,0,1,,,,,,,,,,,
4312,a9c65fd53fc6711711c12575b28c58733d691eeb,17,F,0,1,2,0,2,1,421.8,483.7,532.7,587.8,120,120,120,120,100,580
4313,b588124aa8cea7f01c36d3d65d990df468bdfca8,21,F,0,3,4,0,1,,,,,,,,,,,
4314,c6140a8c7e364a489e949bc0c9743b293f0237c5,25,M,0,3,4,0,1,,,,,,,,,,,
4315,43a90215ba6411a98efbfb87cf6082cb3de990e5,20,F,0,3,1,2,1,,,,,,,,,,,
4316,b02e164d195691476fe3c6ac9d44393008c1a07f,19,M,0,3,1,2,1,,,,,,,,,,,
4317,651dada8d2d0226eedb39911459c1c697a54ecfc,16,F,0,1,2,0,2,1,575.2,670.9,640.7,599.2,160,160,160,200,120,800
4318,4c40027377ee084a34614acca9d06360eb28bb5b,52,M,1,1,1,10,1,,546.4,698.5,591.4,656.9,120,120,120,120,120,600
4319,3638d14807b7fbc7c03d180660da898b434174cb,19,M,0,3,3,0,1,,,,,,,,,,,
4320,4d12ef1642dcaf7bf6a93d50262f533006ca404d,27,F,0,3,1,6,1,,434,480.3,418,354.8,100,120,120,100,60,500
4321,4fd06b6617383e8b57a2ded61661588936e3cfd1,16,M,0,3,2,0,2,1,545.7,546.1,552.8,615,120,120,120,120,120,600
4322,dffab4342c2ef7ba2d91f97031cef7d0016b8fb5,16,F,0,1,3,0,1,,410.7,566.9,478.2,388,120,120,120,120,120,600
4323,3a189f1bb2c6215dc5838ef050158adc5f49e0bd,29,F,2,3,1,10,1,,,,,,,,,,,
4324,67497a6e562a6bf221ac3c667cc9ea8bba121f63,47,F,1,1,4,0,1,,,,,,,,,,,
4325,6a07b3dbaa61dce7df42d9f8014bd0ae55c385bf,31,F,0,3,1,10,1,,,,,,,,,,,
4326,fa3a7a25ae2c8e2e70a2ab36c85a4697f0237dc4,24,M,0,1,3,0,1,,514.5,531.3,554.2,476.2,120,120,120,120,40,520
4327,713be6bea009dc2e2749c1e4bf6ec24551faddc1,20,M,0,1,4,0,1,,394.9,385.2,427.5,488.5,100,80,100,100,80,460
4328,d6c072eba35e4331fbc519ddfc5746d327562acc,18,F,0,3,1,1,1,,457,522,518.2,421.6,160,120,120,160,80,640
4329,ec98b8250ce01a168c4e69d49318d1495ec40c4e,18,F,0,3,1,1,1,,536.4,670.7,551.4,395.9,160,140,160,140,80,680
4330,b48c68da6e8d40ea5ca0572a42dcade758f48f14,17,F,0,1,3,0,1,,,,,,,,,,,
4331,15eb47cfa8407692c5c8ae0c0531fe16a65944dd,18,M,0,1,2,0,2,1,382.1,547,544.3,582,100,100,80,120,40,440
4332,75b9f5bee4543e2ba05d4d33f1798ec75be8bd12,46,M,0,2,1,10,1,,435,389.9,,,,,,,,
4333,e73dd060dfa9949a6dccb7db4c2a8f890b50d34d,19,F,0,3,1,2,1,,484.2,498.7,442.5,373.7,120,40,0,80,20,260
4334,077f3ea92c53164109736325ca50f2af403c841a,17,M,0,2,2,0,2,3,429.8,523.5,409.8,415.9,140,120,120,120,20,520
4335,a1e59423c98e4e0b5da2a8c9156abfc35ee07794,18,M,0,3,1,1,1,,454.1,520.5,429.3,482.5,120,120,100,120,80,540
4336,1ab86cc21d1b90f0b709eeefccfbfc4757e89952,16,M,0,3,2,0,2,1,411,457,406.4,479.2,100,120,80,100,120,520
4337,d91219c54456b14ae6d4990935a592d8698dde79,19,M,0,3,2,0,2,1,,,,,,,,,,
4338,9cd2d0f35d685163977de26bff1971e80c72fbec,16,F,0,1,2,0,3,1,445.1,570.2,591,414.8,160,120,140,140,80,640
4339,cc450f982d276daf775e3028e959374126a3daca,17,F,0,1,2,0,2,1,389.3,503.9,509.9,397.4,120,120,80,120,40,480
4340,36a52686b8d4644998f665da3182e71c38489071,21,M,0,1,2,0,2,1,437.5,556.3,447.4,387,120,120,120,120,80,560
4341,24769a3fc085b28d052874cb699acaf580b1c745,21,F,0,1,1,3,1,,493.2,525.7,542.6,596.3,100,80,80,80,80,420
4342,05d5c086e4c5767bd3dc6504099d11bdce672ae6,34,F,0,1,1,10,1,,,,,,,,,,,
4343,56287ca1ad79c74407cbdad6a331e61e49ac14db,18,F,0,3,1,1,1,,410.2,535.4,492.1,542.7,120,100,80,100,40,440
4344,28c1fb4b2e4626aea9d1dbb66be720832d260951,17,F,0,1,2,0,2,1,489.1,590.7,549.1,465.9,120,120,120,160,120,640
4345,5af081a75fab51391323b1cb5217ba32d3f5d37f,18,F,0,2,1,1,1,,,,,,,,,,,
4346,a37bd63379182ac56253075413190962c8f99aba,27,F,1,4,1,9,1,,,,,,,,,,,
4347,2394509d889675f7ba26cf28302d4d3945448a58,17,M,0,1,1,1,1,,518.7,496.9,464,637.7,120,120,120,120,60,540
4348,03a354d9bb308f638a683b883357fbcc6c920756,18,M,0,1,2,0,2,1,431.3,568.1,489.9,575.1,120,80,80,80,40,400
4349,95e475aebd9b7e0ce5778e00d4d815bf400c6990,22,F,0,1,3,0,1,,422.8,456.4,445,472.3,100,80,80,100,20,380
4350,296904a9e732fa8eaf87c7dbd0524e0db9d6ef38,18,M,0,1,2,0,2,1,517.9,530,434.1,521.6,80,100,80,100,40,400
4351,345383ee5f5c801c06325b6534fe082dd69715d1,18,M,0,3,1,1,1,,441.8,395.5,485.2,461.4,160,120,120,120,60,580
4352,0ddff5a5a8c1f3e683ad3f643040db1497da8c73,18,F,0,2,2,0,2,1,370.1,460.2,484.6,475.9,100,120,80,120,100,520
4353,6f7eef3c80c733e110083ab8eab9c44f0eea61ce,20,F,0,2,1,1,1,,447.3,467.3,547.8,479.6,120,120,80,120,40,480
4354,18f215995cc58fc5e0e1e820d3251892359ae7b4,18,F,0,3,1,1,1,,422.6,368.1,468.9,342.9,100,120,100,100,40,460
4355,fccd3d1091d065e2542ef0bb33a846ae700d961e,17,F,0,3,3,0,1,,,,,,,,,,,
4356,95d0174ba59c07cfbc6805cb9b4aa09f5e311e23,20,M,0,3,1,3,1,,579.8,582.9,566.3,582.9,120,120,140,120,60,560
4357,f4c0b933a83baec8660c044dddacd092014364e4,21,F,0,3,2,0,2,3,,,,,,,,,,
4358,5e102d3a33a37943aaaad23a9cfbd328cc186a2b,20,F,0,3,1,2,1,,426.1,555.3,522.1,407.8,120,120,120,160,100,620
4359,03f8fe28541ad942348567d95c012392e57997f6,21,M,0,1,1,3,1,,710.1,729.9,638,827.4,160,140,140,180,120,740
4360,34129a5814208dffd22e2749ce7876b2957e61f4,15,M,0,3,3,0,1,,563.2,549.1,498.6,624.5,120,120,100,100,80,520
4361,ac003a074e2d6ed57319c6cb892049576002a735,18,M,0,1,2,0,2,1,474,559.5,483.4,422.6,120,120,100,120,40,500
4362,f3b5375427f0aabe39a84b8a08c5a15635979ebb,18,F,0,1,2,0,3,1,486.1,545.8,568.2,455.9,120,100,100,120,40,480
4363,048cb1d84a8878896ffd14eba0f812b694940115,23,F,0,3,3,0,1,,491.6,572.8,535.3,475.1,120,120,120,120,100,580
4364,3d2cc6b1b63043d80dbcfe8974eb8b7ebd4af575,19,M,0,2,2,0,2,1,416.9,484.9,481.4,417.7,100,120,100,100,60,480
4365,eca84342c953d8cbdd22afc877eaa7aedc2b263c,16,F,0,3,3,0,1,,,,,,,,,,,
4366,0b61faea466af9cbea8743d8a99ebd59e8cc006f,18,M,0,2,2,0,2,1,408.4,430.3,427.1,376,120,120,80,100,60,480
4367,475c2dd62a00e0c29a4b8d611846cbd761bf5bb3,18,F,0,3,1,1,1,,395.8,490.6,554.3,358.3,100,100,120,120,120,560
4368,401125ba962ca142a2b69143c2fc5ea7337a73eb,20,F,1,3,1,2,1,,547,619.2,615.1,514.8,120,120,100,120,120,580
4369,943de554c45b9d13a1a21eb936c73feb234c9869,19,M,0,5,1,2,1,,433.1,443.6,446.8,399,80,40,40,80,40,280
4370,2aced2358a111e72cb2c979ad5f1f276b8dd772d,17,F,0,3,2,0,2,1,,,,,,,,,,
4371,6554331b41f01fc8e1966edab86ff5c3d24b8299,30,M,0,3,3,0,1,,,,,,,,,,,
4372,d5b966edec6b82f3bc1dba8ff269fa5fb3f9085e,18,M,0,3,2,0,2,1,412,445.6,357.8,558.7,120,40,40,80,0,280
4373,904af70cb44d2944fb69b7428220d56cd689d690,17,M,0,4,2,0,3,1,572.6,506.9,482.3,610.3,160,140,160,160,120,740
4374,1fdc8400a80d9ff6fa5e72212c65a8d3558ecb89,19,M,0,2,1,1,1,,467,556.8,561.6,447.7,80,120,100,80,100,480
4375,09a422feff91cc9bfb28348988b956d642632830,17,M,0,3,3,0,1,,465.2,566.5,565.5,560.5,100,120,100,120,40,480
4376,e9bd884fa873eed5eed090d31dfebbd2d0726e35,28,M,1,2,1,1,1,,381.6,458.7,456.6,637.6,120,120,120,120,80,560
4377,c0c0560d131f1611cd8a4b3c7c51e8236a8fcf88,26,M,0,1,1,7,1,,613.5,597.2,643.3,704.1,160,180,160,140,80,720
4378,c2d1a6cfffc201e1780ac4657d7f153336f1363e,17,F,0,3,3,0,1,,444.8,411.9,517.2,449.5,80,40,40,80,0,240
4379,e065bc72cb917c71ba4c2b3d6a0fd626907f2d1a,16,F,0,3,3,0,1,,504.1,639,602.7,395.4,140,160,160,140,140,740
4380,c08daf1a6075eb2d1c5b14f799a7b629cd964b15,18,M,0,3,1,1,1,,487,517,499,459.6,120,120,100,120,80,540
4381,376bcf710826712459a25baea020fa5464e03032,18,F,0,1,1,1,1,,,,,,,,,,,
4382,8b69da802c0590053f3ecc7f8031a071aac31159,34,F,0,3,1,10,1,,,,,,,,,,,
4383,7da192b4731b94b1f59fee004c14d1e2fa5498f2,23,M,0,2,1,6,1,,548.5,636.2,598.7,499.7,120,120,80,100,100,520
4384,2ab7f39e25a1ddfb386f8762d403c54cf08535b9,35,F,1,2,1,10,1,,562.8,527.2,529.9,588.7,100,100,80,100,80,460
4385,218103a9093fa40e20f33d2286da33e6b8c3aa2c,25,M,0,3,1,7,1,,471.6,513,542.4,521.1,120,100,80,120,40,460
4386,bdfb0f650d1a1525768e9ae9de76bd8fbf98f9f8,19,F,0,3,2,0,2,1,410.9,414.5,406.5,448.8,80,80,80,40,40,320
4387,d151e9613a59423f649ebc5399ecd7467383246d,17,M,0,4,2,0,2,1,422.1,572.4,600.5,581.3,120,160,120,120,120,640
4388,d285c43a42805bae15c46c84ffaf25018b4d6515,16,F,0,1,3,0,1,,,,457.5,383.9,100,80,80,80,40,380
4389,514ae0236c4b19071def6ede2f0214437cda5979,15,M,0,2,3,0,1,,448,429.6,449.5,373.3,140,120,120,120,100,600
4390,91b7c01715ed1cfd879c3064df7080853b34b023,18,M,0,3,2,0,3,1,426.8,457.1,359.5,422.4,120,80,120,120,40,480
4391,4db4c22346e1f139fa57cfd62971715261d9c621,26,F,0,0,1,8,1,,,,,,,,,,,
4392,f8f5686941c69b1a2c021c45d14b140ff3720b76,16,F,0,1,3,0,1,,400.1,457.5,,,,,,,,
4393,1a9879104e1c658923579594af4e23a4d09f5a71,17,M,0,3,3,0,1,,,,,,,,,,,
4394,2bc68433ba4f331e97f1969dfc8439a9833339ec,18,F,0,4,1,1,1,,609.8,628.8,579.5,713.3,120,140,160,160,120,700
4395,ccbb8f692022fb40a64715e576df5de73709ef35,21,M,0,3,4,0,1,,,,,,,,,,,
4396,6dfb74fbdf85042eedb7c093f49489d1c2cd3d6e,22,F,0,1,1,4,1,,594.9,593.5,609.9,595.1,140,140,140,120,60,600
4397,b609753d55f3a6c0a4781ac3e1af86e8ea9b87af,37,F,0,3,3,0,1,,387,496.9,484.5,544.7,120,80,60,120,100,480
4398,573399cc5f659ec8610affc2446c3198c17b281c,19,F,0,2,1,1,1,,479.1,441,376.8,501.3,120,80,80,100,20,400
4399,e8ddb63596d6d14d7c31022a403070a7c17a9285,16,F,0,3,3,0,1,,398.9,479.7,376.4,369.4,120,120,80,100,40,460
4400,af27ee36a174c2bbcadf56f3d61f5951237b6395,18,F,0,3,2,0,2,1,425.8,413.4,,,,,,,,
4401,5a0dbee056297979b604e324665516c6ab7e4798,23,F,0,2,4,0,1,,486,570.6,593.1,518.3,160,120,120,160,160,720
4402,3b67b65bb69114bb15960452f6f10aacec7343bb,28,F,2,3,1,10,1,,,,,,,,,,,
4403,70df3029e2d1bd93bc8f0ff2c9dc806aeb79e7bc,21,F,0,4,1,4,1,,476.2,426.3,461.5,586,120,120,120,120,100,580
4404,a45835411fa391a17482192f94ad8902b45fe86c,18,F,0,1,2,0,2,1,497.5,588.7,,,,,,,,
