,NU_INSCRICAO,NU_NOTA_MT
2788,428f8c0a0f3fbf198f5feaf2bf61415563853e6a,435.3441423682937
2789,9a9a049c1ede532731ab8dd050f076bcf3ca912f,612.6551004159267
2790,f232120e01c15fae99266adceb47be0c3df15e08,412.8832481541585
2792,034b2c5829e5497540fa617cb05b4e8d38d4d4a8,495.1617643610785
2793,56d3ec2cb296719d257acc058f480a344bfd97bb,523.9593345456635
2794,e5ef9dc7f7d3b256b5b5c56eb6fe8d43d10754e2,495.9815415632244
2797,542aa64a6a87d1833d09c967fc672a88643116c1,381.61432266367297
2798,a4aa7e6e2da158f0734646a9e5f514805fcfb15f,396.26123628443634
2799,84ccf9c43b2eccd029c4462f9ba991aee25ea60e,592.1999926731703
2800,d9ebdc3a49cf89ab31aed88ee4791a9401dcb3ef,641.253790472761
2801,bcc860a98cd46a9000f44f08d383e58f4fda1ed8,424.98695937904955
2802,9cbf7e6191b4f5b346e0323698bec38edb2fa9a1,380.5274732387493
2803,8077176ddb42ee9214d8d37b9c4fb7de0a6005da,451.6910207515441
2804,d79709571e24ee9bf8afab33d06eee7929ac0286,444.4659847081001
2805,1003b7d137a200f66ab4f2d3e05e981d9a023b08,527.5756941258833
2806,ffcfa0cb27ef0facc9d659909316030e4e1c6d40,515.4948013426717
2808,6d5111a9889453975716b90ae82da4435462af9e,422.28957253790867
2809,3f528b6e3b867d4116bae65044d6e271dd65fc8a,455.9787695229576
2810,f15b8cbe31fae7ed5a1b8755b91195dc85bc1e07,445.7628439840981
2812,e09a82c12b4c3ef4cf9134d0053b85b610f3911c,439.9103447229845
2813,708f822e4db57aa0ad0fc7fcdec0dcb3fc9a0238,564.0682220219871
2814,d0b5a4ff0031607990780a1db353ada430aea498,427.5951646462354
2815,24cad5cf91558b12b45c1212700db673e5ab9b40,400.8877822456707
2816,f1d79760b6199b7aaaff1f7e375e2924f4f009b5,456.20072992481596
2817,6d5b8a639c6f9fdc4d65813bef49853eb2f5d5c1,448.72265169366653
2818,c6d8390bbb0c91ef180da9e1c67318010bd84083,462.4211224951205
2819,a0bf486a224c638a70bebd3cac3b1c1827b9d830,434.6535605254609
2820,1e1a31194dded0ff0f168985aba3dce8bde7daf2,455.41658221262526
2821,cb6ffc83e9949e6ed72779c670ea9a375ac367fe,463.511063988823
2822,8125c71f5ecbe722eb675219e0450bf75134e9a6,433.1542965774912
2824,27666028586f534a805324eaa3c121f37b991ada,532.0269866058607
2826,2978e2b3b4792932d9265d7f4db581af88d1a921,530.6885575759602
2827,200cf1f0dc3cfb88faf34a12a89d718c4c16ef8b,435.2176822529843
2829,effb9dc8056f1c11243fb0029182555553f03eab,381.77963167457034
2832,17b6e43bff847be21256a445590fa7a7ea7c1b88,460.46421114615123
2833,b1a5f5a69bfed0611ccb6be84f08048fb80bbc74,419.41124183974176
2834,a27083eeb56a694649973eb5643a4fbbf14f8498,521.8452641618792
2835,6c6b84d373077d1fb5e174ec6f98c84171e1b014,512.5684830104212
2836,5b7c07974bbc5152dee67fd938d13fc6af6d3956,507.8252579173722
2837,f821fd4401e089f1805edc4133e4ffed07face2b,441.7094275635718
2838,586e7064860818014147f486a6a1588301e6a3bf,499.90014307574785
2839,4f614ed4b5f35844728026fbb84495c6741703f7,520.7533856209784
2840,dd96b2eafc3318b01a1659d420a0fe5a00e308d1,461.5123589197273
2841,810121e807426e1e4817a5e70763ac080d7ac2a4,437.4013062255497
2842,81fb55ca891b7f81ef4d173c02db0966d33623f2,451.90609343720587
2844,d80e565ade74808e6ae79d10f650b873a9d360d6,473.87685418631116
2847,6d33118b6b0b735194f0ee871a5a5c5ba8b57e73,469.8666649715675
2848,558fd1cf1dcb66e73f1e4e2f194187e474479d76,432.5559767360538
2849,da45016b0cbcc19ead94a81329e18357a188b694,417.4383855099272
2850,91d6ce670cecd35b7f7da283df465ccb09f4fb32,443.192480748707
2851,292ff64a45a5d097187a7d7fc7ae944523a3b66a,428.95017737047
2852,c1020ba850c9730056bfaab2ea5546fca7d69bb6,451.2877320820575
2853,4be47d1f5c4fa0c08945883a1245ce93bfb43171,548.4402151089707
2854,3188528b46d4a71ea6646dbd6b682c81f1e02d55,414.5121916998269
2855,89ee650f4b18600df329689aabcd687e8ea3ca5a,508.72722221389375
2856,e457e8f1f9a458e1115a77d58a3effcaebe7f49e,402.1711783078353
2857,7ecdbf15492309acef88a0cea8202c5f753f4be8,614.0301140995639
2860,bc2cbc1470b13023cae4e0b171970c29eab5f8af,551.0373741276719
2862,8650b36bb6108cebc07364fe068238a716575b26,449.8509302190447
2863,1c6cbf69a4c9bb53f3ca9c5417965c00e9f4404c,666.6608160467192
2864,816ba4bae3ff674339493b188abd6946891190a4,429.90246016726707
2866,7f254637ff008fca97bdca8d6341a58aca7b6c6e,518.5367188171667
2867,3f26c9b465e29cbf697ec03a0e29115683a5855a,421.7618432893933
2868,ba0e14a4dbbd763c46777e5f14da21219ffaa172,381.688553189248
2869,83784ad3771cbe2da4b1f1d810ee402fd68f51e5,422.5563670005219
2871,7528625c7695f25665da7eff0a75b2e42fe25d51,487.20037140927116
2872,80d4a78f2c741178a286f0383946fae0a1b1a452,480.20884736215487
2873,f9498d084d82309516f4b32ad5eb0b6ead920b2e,500.71659154497087
2874,6d7936cd053671f5fa83cb0b17541834f752f2e2,457.3554041272779
2875,82d718bca0d0bf2440d1b0703e3952bda0d02dfe,559.6254228485282
2876,9f75e68e9754aa2c5b8776372ce0bf895d868949,553.7821843314823
2877,6c39c98faf734bfb5082897e378e39946eb10d93,418.6982692217137
2878,70763bab8a79c09e7d7c09f7a20bb5d65d121cf9,407.05678342148826
2879,6405866582cfa671329a8ecd69574a0cd1a04736,446.7743177577718
2881,b0e826be3f7fec09a5ab4ffdf39b02074f52257a,431.35988399288925
2882,0697517f1ee45b47bbf39e67ad89db1c16f99aeb,418.08416826316295
2883,715703f8da45840db25b9a94f094b3790946c1cd,423.4472421843983
2884,d8dbd1b69422da966feb6005d1ccce48548656d9,455.0884706751831
2885,4019d2f602005d121df30144dfb94a4415eb8a0c,557.0141858854336
2886,3b618106b573abf76aa2e1ad59e450fd001d170f,611.1237245424243
2887,f3269ce0d968a788d47c6f069c4a3df837c53198,601.0575442599707
2888,fc20052feadd87b6f71c2974acbde472d85e7bc7,398.042735233949
2889,ef5f221a0c4ed1747aa949dba2f629e98f3a9438,718.8528818984832
2890,d3cd2e161aad20ae308e31d5d8b50ae102515186,610.840259248152
2892,8cc6e2c636a728c62200b83e799c873033abbda1,431.2119965368449
2893,3a87da90d76f149ac97c166c2eac94889398a36c,432.55111020425284
2894,9bdf8d2765e09212783fd4fcee4ab75f752257b0,457.7249013516994
2896,b2055bb315e6a6fdaba9820dcf2c367999ba9bd2,520.6942854644192
2897,ea3cf3a3d07f1a8fc156b4943c881944f3877a59,627.910091169493
2898,e328a1e01e3b9dc8824d9d2e283841d8ae0454b4,423.2716147949054
2900,7a454b802a33e9bbfd90a6756ed5c937f4f622ae,489.57991465204094
2901,be06d4428b183206a54f935ffd637e17c78ec019,423.6685735087586
2902,cf0493d9ccf2221cf724ce4c4c15ce2a8aae4752,421.1260391532247
2903,9be11ad09f6a49f2f0d6e491dae0ee919a9255c2,412.3319496133326
2904,b01088d9acbf3b932f35a1305c8ec1ba6805e8ef,414.69905653344847
2905,8e96867defdd5eb0c68069b8bb0f9ae0fd3fa31d,235.3154874159452
2906,e9d1402dda596d5ce58e6e9cc4936d5cb18e9a8e,494.0247396216151
2907,b51c926e18c5c6988c59600cef4d26967affc458,522.7175494980102
2909,9fbe5c973f2341230109710c20deac899bed71ec,379.110381478433
2910,132afa9d6557cfe2a487466721579a24d16b4de2,465.44907955502856
2911,644e204a4cbd6c0aa096e40288ac0495295f619d,530.2471794108812
2912,548188f5b0a3d2450aa676371d239101407effdd,435.1124734601827
2914,4f19bda861b4811b2a1eae5201f177b33b7f8b73,408.8629094145354
2915,ec7568a362048cff5a24b71baf17f104026df3d6,469.19153114462137
2916,12d0990f4718a2770122a0c0ad754743534aa366,404.6163425574285
2918,7c042324ec0eb3e63367111ebf85efc2b9affb7e,474.8885467679299
2921,676b6d24d7dd2c35b0a57a58d0690e592503f1b4,385.7818103295511
2923,20f4eea94dc7b605738de4e78284d9f71f3eb243,526.9141130583862
2924,5d4acf7f9c77080ae06cea9799cc101ede20861d,456.7969130524202
2926,e9a9867d1a7cfe3178297b744cf1b553a4885927,377.2520060071261
2928,b696fa87729bbafcec0bde5a5455915f62ed5b13,580.7669226678122
2929,69a3189b5b0101904ef73a8b665a3867ac68a1a4,618.8045600317887
2931,0a06eae30bb5fcdb15eb3d261a3d81207b260275,420.23740971770144
2932,734b646ae65ded93731056fb3d1c8dd944450cd0,379.6896735356569
2933,361e50b12f2c48e381adc51e1306930d31df04a0,615.0034723204672
2934,d888770cff4f31ad6829ec47884921b31c57366b,434.1075596623576
2935,7a5c90afaff8a6169ef1ea72181606d79b9d6378,654.7064848713703
2936,359bd9844053bc96f774278bb2ab965606c7b9ed,533.1819009456603
2937,bc4ae3f2f8d846b4db80a0e667d9f4697d1de651,493.3717562793733
2938,170ed1f90204a83c85b49070b17abb6a1ce22e6c,506.06441181322515
2939,08355fec0d5a2044db67315d2ab95fd813ff5c29,463.60339056238774
2943,dc6c3c108841812f15d3d27ea569f6c448aa3ffb,434.65967661560745
2944,819a718cc8cbcc640b10e75b2fa83df51861809f,452.7289962600882
2946,d131455be28aca75c7aa584dafbb72ec6df98d18,519.8942410317532
2948,2cbe0589b4fe0e4458b0cf7f6bfff3c6740cc1ec,513.3120994150099
2951,1b4461cc2b948edbb5f737325a4e31b6e6f98797,488.2032775122235
2952,dd63e7bc5d4ea8a9c0af9ffab318e8b2eb44945d,441.0836727372296
2953,dd9472d01c77816f50f6fa6dfb64b8b382e4cc08,533.7528173314163
2954,013599b786414d494aa114e5e2d7df923504e57a,483.7728047641501
2956,18343d926a036f75a55798195569a7ee65854e73,517.1109514643686
2957,e276f34dc8fd34f3d5e5a83941f35d833f82c73f,464.71319552802845
2958,4ad71376851f329e51c8032235f941aa94d0e71b,481.6421607065191
2959,25392540b9f74992d7437fd3448a8ca00e71dc47,484.2129231746711
2960,789fffef6c157dac09ababb9707f80b19483d627,514.8108792660673
2961,b70538f08ddf1a96542d714a6806b352b30fd85e,473.2086198756757
2962,d1254c3f862adb5b712fa171e01be8fce8b7041f,515.6060802139173
2964,8d4bc82d3278b1fc49ec5112c423612611c6cfee,383.9548788066114
2965,189e47f2bb91095864a695c23baed5c0d43301a2,414.7669896254484
2967,b5a6c99e0a60f42bdcd58c77460ab168ec8a796d,501.9439257715923
2968,97a587003c6f723b3fec6e0bad35b6262585dac0,466.30014702243676
2971,7bbabf49e36a82e80d3d2d0e3b88b9e32e352c72,593.6957395624361
2973,0ca2197e70477c761346f9956e1f6008627c8872,420.65691711434596
2974,ea3c720e2731002536b9dd7eaea2a303b6435d8d,420.5943019355846
2975,47f77c8edf0812b4dc1a2279f060e79c1d40b791,670.2372770553127
2977,4196d03ada472cf393b9f9ce5ec0959bbf327771,404.8117251850848
2979,78fb3977da3d0df8ef860a1c915af7924abaaf45,433.89056363663593
2980,c54cbdc74a346842b5e2800efaab4e6f768b4bab,440.67147133650525
2981,3c68cd7995ce49798e7518f235ee2b018dd8ae8e,519.9019407223745
2983,67cf585383950d762e6e391c463d671a5ae85d7b,445.534005869763
2984,86ff26c3cfcabeccd14ca102485233114b9b8eb0,584.0573643839664
2985,85c545e3bdc462f4cfc3de81e5d20b7e6408ee8f,479.68054577961664
2986,82fe6e3d4554fc81abf6008cc42c4fbe0f011aea,484.3961852907003
2987,407be45e519ff34300dac5537b911ac27d358b7e,403.57193240691737
2988,7c87654f05b10251b2cccd938c2bc897f8e456bc,547.7768258345704
2989,28cff56417acdbaee827d8b8da61f8fd81ab8fd9,476.8236247855499
2991,43ddd9a60b7f2cd6bf2567fd0bd3822bf590db93,627.2464617407795
2992,206d270313876e13d25eb8b34b66b5fe9caff25e,503.77476033720626
2993,d0bcfe9679bd2422e061bd289c756a932b741261,466.53576847155233
2994,35f7449a7bd8a2ee05b5e98d5cfb348d28240fa8,481.0890049876251
2995,c81741bdc8ff492f4dd78036d3f2e4011992806c,411.92901567910155
2996,61dd544623f4452d1c607cc5d882ad6f8f7ebbe3,499.5334084041228
2998,e6c93e838e090b96a97db0a212e3d5ad7e67a8c4,691.2702299227433
2999,0e2220aca9cc701cbbcd740a0bd1a9d45e786ac0,537.1710702053144
3000,fad9d0e329e73a4da6378fb3b1d0117dc37c1680,424.359407560043
3001,9d91ad70728288e1ead891eb2b97be08fdb158b5,483.70806784117326
3002,460a86304849bff208ecc8a01cacef1de540f316,478.80895573148547
3003,b263e0e5bc90298ba360b1d17758f3ce4df5a9f9,414.19538017504334
3004,58c91cf057c71bbb3474d0997403b54336420c25,522.4617826936544
3005,ff3f5cecf1b14062f887674e604d2c63ee628907,459.014471546512
3007,226a463b48bdaa965d1003bed0d828390aeef264,591.4205583122739
3008,ab5f778d57da30e554b370b90de4edeadbf28feb,469.88950612294366
3011,58ca01e50a43d9b62dada497e4aeaaa0df4cd979,400.3436079234089
3012,ed58c7001986f51f6752c0f775873e231d2e2016,513.3335990459364
3013,6269de1de35f23fe0484882107f2ed212f2d8f64,420.71635007444735
3015,e3efa0301e38194794029570893c16ea30753027,564.1335223858027
3016,28083a99d4c1d9eb8ac4fdaf4b4e6cd0749bbcda,439.03718470386923
3017,bd2399c96d3cce39ac1e88d0fd6c340afe5d0502,503.4759404855575
3018,15337a2a4015542f2d7ce166e1af4fa50bc00f06,512.5335706279247
3021,cf8c613bc977e66c0ed898e2d80f47c916a1e466,586.6304969808837
3022,c0e056e6a7e9d9a60e0544ab7ffc8479865f1565,458.51972389486895
3023,6125d4d6f12c0c4bb34dc59c819886e055bf295e,559.8248253661432
3024,35c2f152e11563a73c63ca645dc218200e7598a6,457.80263890464255
3026,5064cbdb6b35d6c7d72766f41ab9b4cec6508213,413.2382084968603
3027,a2b0a1c9f2791f94a790637f3fec48dd9eac77a3,468.49809433884803
3029,6b3fa568475b2e85aa720fac13974b954160e755,552.1000599362787
3030,d5cd072d83b6f94f61446f50f2609fb186a44e2b,457.44015539886146
3031,2ad0a36ad66e41485900d58fcb8e59b18770a697,511.26444943153734
3032,000d2fb8cf3442ad7b4623982f69625ed0ca34ee,399.5119466454513
3033,c5f841ead7c7813f3fb787094338fc42e512c401,414.0155764544964
3034,5b139ece88827e5fe189e69605554ecaef073da6,411.34004619457806
3035,d075a1e6ee3836896af81c5c9a6fe64fb40b7ace,439.9246250502157
3036,4cfddad74cebdf20175846d418662d0353aeac92,442.8892474178671
3038,be1cd032e2f4ee1762a368da8668e1c07361421c,439.4218453434075
3039,827413a533a5261ce8a163bb195dc1b1ea43aa80,503.2840952750095
3041,0ad550be8cde711aeada9e58057aa60bbc3987dd,458.43180652894483
3042,e92ce2de84d61258716698c73f4c157cf5b058af,480.981287801711
3043,39e2fabb3e18de72da9327553442c86659761fa9,606.9675805820759
3044,16385c83e1d7207a7e1e7f40c56add1a5109273a,460.3555890398046
3045,9b806eb533bd862526dda78af1ff3dc9f083e840,645.1058477477968
3046,612671f631a45b1fe2c68d9f0c84c1548ccb1da1,503.7300533513575
3047,6f858a13f425d6bdb2b9c2d6a49bd48c2e5e4247,424.9790303431649
3048,6e1f374a558d68ad09fcd01691e491abb27ece03,573.5965357969164
3049,391c72b840b9c38b5aa9fcaf10a8aa6ffa57842b,436.84102758998057
3050,934538cf00de74390aceeb6995012cf0519bfac4,428.58874113526247
3051,1de6f37cdddcd042f991e4d3a9fc1bbbc9cf483c,430.89228047365634
3052,278f1ed100593c6f2109f12ea72ad32db84f1d82,406.8425605129108
3053,93f4dbd6396039c24e39bc61376f648f6181b4e8,473.6170326533711
3055,9f6910d4aab78f96cef427cf074f9b069bc6c857,560.7951917614043
3056,ce9e9c4bbdf961f5f5f4a6a89013083fd65c63ab,421.569937028809
3057,c227a7c44d82eb002eeb0f781cdfbdb811fbb730,597.2603561257913
3059,33525baabdc26722af6154b04e87849668ce7bbd,539.8779496833938
3060,f910dd4f00cd5960ea016c9072e81b5025eb695f,452.89926248693564
3061,1af12f565c1a632fabe5a671a024fafa8198ae5e,511.3024984997041
3062,795a0f18bbf908f2fb42b0cc4c2eb1d5db0697d8,464.49532755322497
3063,ac853a8e1e75e5d4656a84181ec3121790cba7e2,475.92754083883324
3065,4e90d6bfddfa32fc47ea46d5c298cf9e649d6a2d,466.0410022354462
3067,90760abd71b9ca614141f9f693db3a7447a3dc08,487.1690692687672
3068,ead58f335570b8888edc510f4bf92953783bbda1,447.5510165844626
3069,f32db80f2d9e769ddf76d0deb8862046f562ec39,468.93644363721586
3070,fa6baa671257b7a761763e1f3d8b9207a57c0fde,598.9717588394569
3071,9dd4dd007aff50518581e51b6ea8b3e68abc6496,464.99280067030105
3074,66866f66b96843255c05e6932cc228868d385ccb,509.15744610440896
3076,12c05e6694dce92588eece24fa662795854d0e98,603.3782305152045
3081,d88f1075826faf5ddf8f32270d74b0d1a2949aff,438.6782924137805
3082,8883072dbf172e931df857740ce4c52930a308e8,488.378306546278
3084,8bc3ec4fbf0d32c118186e2e41fe6eaf9719b03c,399.1142337909993
3085,2a1ca22bf393948843db24e7899eeeb38360115b,480.1949040184677
3086,1c802d922400d908aeb9d4b258bf8540a05a2f7b,477.0859498291625
3088,e161af051d5b91cd342da4b6e44de8a9c164591e,476.34147111675395
3089,1b5f4316f03f32ff7597f9db4d99186d33c7d2bf,470.8754268419829
3090,26482ca7572057986586e124bad404fa8e72a2ba,468.1246323446553
3092,726cbea60b4782b3c3d7d24e3be16d48a84f4f1b,454.5447624492817
3093,f589514f5efa4e129e4aa54f5ca1b8f7dc0cdf8e,391.3121562289607
3094,6ba0970c9259e02024a065dcd69f4fabc00c8b95,446.21882161670834
3095,e93eacd8df469abac6b8586456f9ff197a96df33,533.704594121064
3096,138a13848768a115b165f3c1cbda35120e2c2363,441.9734857449053
3097,bc749e4f6557e7aeb95abc37d4262df75d58620d,452.22454351218954
3098,0e6b6abfde009866bf29522e6b259475b73ecb1e,566.3481885107892
3099,e642536b5a9228d12f9bd493673afd7e9a70dc32,434.23359920444017
3101,c3b298659777c918a7ce057c20a160d4f6215afe,537.8478398622503
3103,5911190ceb2db55c7da20dbf62a6bde6ef6e86ac,465.56101217491806
3107,02c903d4ac44a253f259d316685b263410973294,491.4564231430224
3109,c17cc6754cd31c9ea7ff2f4b30d5dbf68e8715ff,468.42296743407536
3110,46b452f03c9b95b3e79b25595f68ae5fba83d3f9,385.3780611122171
3111,1148703f918a5899b28fb638828e465835b627b3,410.4618305424403
3112,d9fda7faff740646b0df0ba950c87c2614cf463b,380.2727260467548
3113,4488743f01a558be08be52d224dbe36c256d85c7,524.0813476710698
3115,cdf374146e4cdc87ee18246b58bc5dcf7c1ae63c,641.0694033455195
3116,2de646edd915b6649c3fbd3af51aaa00d09040dc,441.08120198502905
3117,903f01fb1f4091b983ec30d668b8ac4e3619b37b,474.18468229320143
3118,d2df9bf43957d71f39d125ebfed6f161ec23af1d,463.39307022269253
3120,e9e2c8ef22e6099685f812d994e0931f6ef76cab,532.2450670634146
3122,adb32b22dd73f09554d9320aa96fa254d12d2f0e,419.13932346849975
3124,422056c7d98c9115eeba85237f4eede97c79fde1,554.7284374006681
3125,d78f546dc4e0d0a1b75efe170d1b09c909f056ff,560.8456605019337
3126,fd5d711ebfb20e5c32d239e11fec3b86ce5dd375,439.7809083144089
3127,0e8ab7abfd8e10ca21229adb549fda15c89f2900,408.56591972631264
3128,bd09ed12d305ce65e639ab1ea2b00fd940ad7843,383.1706315895633
3129,8ab2fd93fd64dc7fa8ee590780a5498c0159c8ec,492.4236076411875
3130,a1b620374ee2ad3ce65d317c8e3557358dcea2d1,533.1187600712817
3135,1471744cb280f9378b8aa48a8e9bdb1b5a8340b0,524.9990852407925
3136,87d03ec4a277f52567da9b37e0a5cd5801acbebd,508.07804251262263
3137,bad18158e59d5af013e50a0c9a48f89f0dfd2e85,374.51334675047343
3138,9419571d87eb01cd325465e4fd7cb9ca5a24876a,517.4709063541372
3139,925804a89fd4ae9a587718ffd11b031087f07224,391.61643362806404
3140,084d4e847b3809c6ee6622dd2e095156230f471b,711.9344576336528
3141,2f9363be4f160bb39a25d9d1d92a446534b5af7a,444.544558182993
3142,3a162493c1f3d12207b68218e370d7c5c05564b9,407.7426797394134
3143,13258e7a59216312cc745f270451992c43865f20,618.2359944989205
3144,bca16e9f2ebdd9fee3d9691d58d468262f1fc0ba,528.6253266874921
3146,ff1fbc4c7dee5afc2ece2df4bcb48761f4e78166,510.986165527418
3148,168abc621aaee610809422b479954a580336ede9,590.0109671145781
3149,4dffbd1d4bf6792d183a3b0590c8ef2d1b8818ea,501.9011972991984
3150,cf5e89f010b2d55d05ba17987f0c589c9e5fcbd1,461.39901009098264
3151,1c954a988e05a2e9f3785cf8df8ec62cb87af7bf,447.43934488204246
3153,c0e186cfae2c2a170e142560a50bb3d77e47021c,443.79980656154254
3154,4bb07d210a75447019c1825a8d73d57ab415bbb9,555.8651528523583
3155,08de7daf059f3d2464a6654f29757bc6d742f85b,343.737140382617
3156,ab873a1eb2609e9b61c55ea4328e6744c2f3ef11,448.28582975951633
3157,571eaaab585e42afa999ebe6d3ba4afdeabc1f3f,450.33289120693127
3158,47117d7303f947c59e71db0307d7f18c4ad671c3,395.7146328374576
3159,80815afce34e35e82a40ab5c949ef4218c64ffe4,503.6806859421159
3160,db08f3cf9d08c25c991705c09c751c62e0a08a43,448.4796317366482
3161,38a7137c5fbd41fb4c9cd432dc55c4c9140519ca,509.06012169429306
3162,deff0ff464f4ed41fc33703484efa2e7e210826e,442.7637222627014
3163,b029471c912b96d1699362cd6eda2b078ad4fb3c,521.2884058718989
3164,ff0e557eddb3badc380ec80b1fbe7b909b8b0c54,456.0271661774939
3165,d0d46be0bccba21473f35ad8cc0d89655492cbbf,454.13198716717295
3166,0fd77200048ca50a61b9d8849d8d3c6aba72d878,504.82464056776865
3167,e4ea611af2a1b071dd70fa440eb014dce4d97a64,430.999873358606
3168,a194c2856fdea1d6ad35721dd9be2887b752a709,486.38825428744684
3169,fa45a48b608c8215168f38f71211b0cb75479004,546.5345002661961
3170,2a39f204d782031179bb250c582662105a453897,430.29335326030207
3171,aab19c63284de92d62c46216ac158870828324c5,502.06681439884954
3172,f2ac3ed61e3e4761194e1730fb0663d2c7b89199,571.7750548122549
3173,005652f674c6a487c826e00875fa0ac9aa651729,492.64017159990095
3175,8505a36d40a5b9a6844205417be6a6ab9ceb488e,615.4412321600121
3177,ebb006216b074271c27ad19c93d448f216df3bc9,411.09568672164596
3180,c6c79fc0b4aacea5bd383e5c910e12f737024131,442.48308913986835
3181,54a036550ed36355cea8e909ef95542fd3a00f77,443.0803532477829
3183,788fc9cba5b5e882b44d1a535e776c006c764724,435.28374151206395
3184,34368facff58fa65b7a8a98ab6d194eed27c6888,527.65600856877
3185,1377ca1ad8f5992e19b1bf3fa657e4fa739acf69,446.3902139908084
3186,cfe0f454f1fd932111f000ae3ef25a0674514ff5,464.5893329327629
3188,d2d7ef02e00563bd23f416c7b932eb671ea7190d,407.8761598284134
3190,72ec2b6edc3bf09a65f6b902dca52df42576e513,523.7169913847495
3191,383bcc5d18fdc2df23442b93375defec142ec866,564.5339034951446
3192,155b9450194d1f49f86a9a99db20e0350d55c14b,509.1316382836457
3194,a635f1bdfb8f785371e00a1c8e6db67f5f90c7ff,485.6050653780783
3195,15d21f8e7439106c7a8dc339a48913e4595e7f29,540.1723410869124
3196,9c5587d4992a90fef29ca47e1203203e5fab4eba,410.87941778912057
3197,e41ee5c6a8a821b0b8b729d169abfdc29023630b,529.1386148397708
3198,a000b5cd3e3e31d4ebb017eaac48e25a4eb7cd63,433.4741540075171
3199,5755f53529f7de560778205a8de981b09e1c9adf,470.0401007693648
3200,d5f700a4c81ec3bef0fc6dd6157aaab6300bd809,487.40680929347394
3201,3bae7f083b6a9ffa73681536a50bb03610a02385,401.29901712847334
3203,54f1f468782f51711417a118176cfa01d04402be,450.0667630615807
3204,6aa61681b73558caa69a609bf54a0e0cbeb7ab28,377.1285352769231
3205,4d62a980bdb8a3966430ea4722d447db9cfd75c5,587.1761926835411
3206,52035d9090e03bcf4462068cdda2580caf632d85,595.6527419259687
3209,ac76a74ef1fad1f6f6cca44e8c1fed3a3e591cd0,446.283318311366
3210,f23f69e494720b1e2ca6974f99ecae716aa96e86,461.4031618428086
3212,1a88dc9dcab61beb9827cc66291ec29ba440c5d6,577.6143919240203
3213,a3f733ca84831467b4c5d162b737437866ff772f,444.1200497956373
3214,20c42e9f018bb5ca1bc44158f0e86d161c7c886f,514.7559999573884
3216,867bdd6d9526329e69f8c7ec310e7241894f70c0,411.1974058187006
3217,69c5b1a335f5a1a7890fba18c645292cf84b3510,502.8629311571514
3218,9d4b54f57d7b0e52e7ec8ca172ba62e50231a9c1,470.5340524242325
3219,867b2fbf177b95f1bd282985d7b117052853ad9f,579.5353282478759
3220,5a69a6d419f00ed23aaefa5dd6f767b15d7300e1,490.6678111955263
3221,f829a8274c3a363c4c66810773993495b85ca03b,551.010750408258
3222,655ab05712f9bec21a959453151029215f91c325,412.5421606128666
3223,8bb28fed3ea663f471fc2c1edc605131053cb460,450.83907501669245
3224,7f5750eb2648d60f2bb176fa22fe20008ca4c224,396.1729868920696
